"X1","SampleSite","OTU","baseMean","l2FC","SE","pvalue","Kingdom","Phylum","Class","Order","Family","Genus","Species","padj"
"1","Point","KC886811.1.1420",15.4421971338616,0.985720283610935,0.380525817208226,0.00958599265183437,"Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Flavobacterium",NA,0.0450025710485923
"1","Point","FJ612183.1.1494",6.50905184049153,0.731516467166419,0.441346583608748,0.0974255213758114,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Oxalobacteraceae","Polynucleobacter",NA,0.254854840685069
"1","Point","AM419442.1.1418",4.14399497460258,0.218495368902222,0.654762635262317,0.73860470764607,"Bacteria","Proteobacteria","Deltaproteobacteria","Desulfovibrionales","Desulfomicrobiaceae","Desulfomicrobium",NA,0.864441065245031
"1","Point","AF368182.1.1369",1.59626392106978,2.05945525715211,0.67085966904265,0.00214148452145422,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Rhodobacter",NA,0.0134267680313399
"1","Point","E32645.1.1435",0.877643412013383,-1.13629772780727,1.03617675064581,0.272805186045606,"Bacteria","Cyanobacteria","Chloroplast","Chlorophyta",NA,NA,NA,0.495819241509269
"1","Point","KC358054.1.1268",0.789308392866057,1.05650568759503,1.00392891224583,0.292629361939196,"Bacteria","Proteobacteria","Deltaproteobacteria","Spirobacillales",NA,NA,NA,0.515636868249736
"1","Point","FJ382078.1.1219",0.711708785129644,-0.215572783027413,0.884396694369199,0.807423493094539,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Rhodobacter",NA,0.902000319884072
"1","Point","KC574880.1.1496",4.49666942870747,-0.367308369642627,0.350417069714158,0.294544896853446,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Comamonadaceae","Hydrogenophaga",NA,0.516325004099606
"1","Point","HE650039.1.1310",1.01567917978591,-0.670918984075759,1.06068967923675,0.527040031940099,"Bacteria","Planctomycetes","Phycisphaerae","Phycisphaerales",NA,NA,NA,0.721823904115773
"1","Point","KM410814.1.1370",2.71771551700185,-0.38933558001005,0.803894787518687,0.628164736547413,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales",NA,NA,NA,0.793295809406389
"1","Point","KC189785.1.1503",2658.67571976188,-1.51385056859457,0.175386112488885,6.05364475622676e-18,"Bacteria","Proteobacteria","Betaproteobacteria","Methylophilales","Methylophilaceae","Methylotenera","mobilis",4.48348064758044e-16
"1","Point","JF703583.1.1461",1.08963342654296,-3.2685038252137,0.986605745671126,0.000923414659357583,"Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales",NA,NA,NA,0.00659184561047431
"1","Point","FJ546408.1.1208",27.1790235617909,-0.70568206647415,0.289751481265342,0.0148723121818648,"Bacteria","Bacteroidetes","Sphingobacteriia","Sphingobacteriales",NA,NA,NA,0.0626620086595904
"1","Point","EU703207.1.1342",10.4552912679028,2.23838177148884,0.43669199521372,2.96327619281097e-07,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Rhodobacter",NA,5.03438320929175e-06
"1","Point","JF204007.1.1357",0.630116088492263,0.486046733878378,0.862943780191095,0.57326967033009,"Bacteria","Bacteroidetes","[Saprospirae]","[Saprospirales]","Chitinophagaceae",NA,NA,0.753340237694657
"1","Point","JN867666.1.1339",0.591424984698574,3.03870792100464,1.08990324464406,0.0053025881491881,"Bacteria","Planctomycetes","Planctomycetia","Gemmatales","Gemmataceae","Gemmata",NA,0.028051638199946
"1","Point","KC189726.1.1502",2.59286253815284,1.88386311833566,0.700967464223356,0.00719850868222667,"Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae",NA,NA,0.035916769635531
"1","Point","HM007530.1.1497",42.0245232027832,-0.158888665175539,0.353025147139323,0.652654581288171,"Bacteria","Actinobacteria","Acidimicrobiia","Acidimicrobiales","C111",NA,NA,0.811385081654216
"1","Point","DQ640654.1.1441",0.838230836050787,-2.05696439159458,0.959977526608548,0.0321354758015257,"Bacteria","Proteobacteria","Deltaproteobacteria","Bdellovibrionales","Bacteriovoracaceae",NA,NA,0.113717485248865
"1","Point","JN626691.1.1344",4.3174089232271,-0.773062522020224,0.742445180798138,0.29776486176762,"Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Flavobacterium",NA,0.520046221362755
"1","Point","EU703352.1.1394",0.990815245053903,-1.01075845733581,0.88266655132442,0.252159763235725,"Bacteria","Bacteroidetes","[Saprospirae]","[Saprospirales]","Saprospiraceae",NA,NA,0.471680062248358
"1","Point","EU753673.1.1495",5.87377248347121,-0.893055358629311,0.652912339519532,0.171373795466578,"Bacteria","Proteobacteria","Betaproteobacteria",NA,NA,NA,NA,0.370580196401268
"1","Point","KC358588.1.1263",11.9643434654141,0.491880534726791,0.455151279318674,0.279832003441363,"Bacteria","Bacteroidetes","[Saprospirae]","[Saprospirales]","Chitinophagaceae",NA,NA,0.502422844572685
"1","Point","BX294681.1.1278",0.636111932918613,0.74580481556637,0.901842363964706,0.408248889347266,"Bacteria","Planctomycetes","Planctomycetia","Planctomycetales","Planctomycetaceae","Planctomyces",NA,0.630325646744638
"1","Point","KC551747.1.1489",27.3690965005606,-2.46461674809167,0.424448754395507,6.37428940964857e-09,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Porphyromonadaceae","Paludibacter",NA,1.43876818103496e-07
"1","Point","HQ114139.1.1445",23.1580572749421,0.236997917383289,0.41526669556075,0.568194505912293,"Bacteria","Bacteroidetes","Cytophagia","Cytophagales","Cytophagaceae",NA,NA,0.750415702988094
"1","Point","JF830227.1.1494",1.01286704929461,0.0898173502866205,0.836194599951843,0.914462119860286,"Bacteria","Planctomycetes","Planctomycetia","Pirellulales","Pirellulaceae",NA,NA,0.955588723134426
"1","Point","JN671987.1.1278",7.46999288502037,0.602814130061494,0.517655557829091,0.244218131447379,"Bacteria","Acidobacteria","[Chloracidobacteria]","RB41","Ellin6075",NA,NA,0.462297900583297
"1","Point","KC253284.1.1489",1.17101643347401,-0.201215738048424,0.941277357233055,0.830727350790147,"Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Cryomorphaceae","Fluviicola",NA,0.915850612406838
"1","Point","DQ640691.1.1366",12.1470258436513,-0.857119892692979,0.351272918103898,0.0146856447944985,"Bacteria","Bacteroidetes","[Saprospirae]","[Saprospirales]","Saprospiraceae",NA,NA,0.0621834397903948
"1","Point","KF827250.1.1400",4.86016120745544,-0.349707438795266,0.46929456827276,0.456164827777077,"Bacteria","Bacteroidetes","Sphingobacteriia","Sphingobacteriales",NA,NA,NA,0.668205368394213
"1","Point","JQ923538.1.1490",1.63536463981337,-0.854695488666075,0.603797597740285,0.156912248981209,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Comamonadaceae",NA,NA,0.350006616551027
"1","Point","DQ664245.1.1469",40.5875055086546,-0.722740846832667,0.464163753340752,0.119451109361419,"Bacteria","Proteobacteria","Betaproteobacteria","Rhodocyclales","Rhodocyclaceae","Uliginosibacterium",NA,0.292911670136124
"1","Point","FN667273.1.1418",0.509902977034325,-0.721647945285118,1.16223546988583,0.534656395619767,"Bacteria","[Thermi]","Deinococci","Thermales","Thermaceae","Meiothermus",NA,0.725672955700998
"1","Point","HQ114077.1.1458",19.8252223449255,-0.685979593933392,0.393618926557758,0.0813772005333761,"Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Sinobacteraceae",NA,NA,0.224260424725699
"1","Point","HQ597264.1.1507",2.23754460906865,-1.20479829226038,0.786200623094938,0.125416085777464,"Bacteria","Acidobacteria","Acidobacteria-6","CCU21",NA,NA,NA,0.303147499533493
"1","Point","DQ884343.1.1418",0.954573064570937,0.485397449927095,0.732236069616353,0.507396211756996,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Comamonadaceae",NA,NA,0.708203193088386
"1","Point","KC914431.1.1518",1.77528723902762,-1.09599823798632,0.740709146331345,0.138963809939392,"Bacteria","Proteobacteria","Betaproteobacteria","SC-I-84",NA,NA,NA,0.323530290625375
"1","Point","FQ659726.1.1349",0.553921682356759,-1.05097278404499,1.05030287887265,0.317001938309117,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Comamonadaceae",NA,NA,0.54245097024737
"1","Point","HQ597941.1.1508",0.802173757396888,-0.0874695761097499,0.79547930086187,0.912442421663022,"Bacteria","Acidobacteria","Acidobacteria-6","iii1-15","mb2424",NA,NA,0.955162782394595
"1","Point","DQ453824.1.1531",4.31010334554804,0.242267426054899,0.425088998428985,0.568730835793383,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas",NA,0.750730674207026
"1","Point","KF697488.1.1227",1.75954321688349,-0.694264186159516,0.620676591262852,0.263327773551242,"Bacteria","Actinobacteria","Actinobacteria","Actinomycetales",NA,NA,NA,0.485670679623691
"1","Point","JX127186.1.1469",0.574395088301924,0.948609848766023,0.941699199856818,0.313772139855234,"Bacteria","Cyanobacteria","Synechococcophycideae","Pseudanabaenales","Pseudanabaenaceae","Leptolyngbya",NA,0.538869544533989
"1","Point","KC920982.1.1397",21.9567365575711,-1.36174584913058,0.260824799600377,1.78034834629469e-07,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingopyxis",NA,3.13711939086871e-06
"1","Point","HQ640511.1.1375",1.83443249475207,1.48986198114706,0.56487870098239,0.00835220636228758,"Bacteria","Bacteroidetes","[Saprospirae]","[Saprospirales]",NA,NA,NA,0.0406880351050803
"1","Point","HE589851.1.1480",0.720070443985439,-1.3299572388273,0.975566119149927,0.172798332343658,"Bacteria","Verrucomicrobia","Verrucomicrobiae","Verrucomicrobiales","Verrucomicrobiaceae",NA,NA,0.372183528028365
"1","Point","FQ660394.1.1343",2.98972206249639,0.325817354399068,0.5042243486671,0.518165789371013,"Bacteria","Gemmatimonadetes","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","Gemmatimonas",NA,0.715086468103566
"1","Point","JQ795771.1.1456",17.8807724232453,-0.304483828850617,0.361727339624965,0.399928151037937,"Bacteria","Proteobacteria","Betaproteobacteria","Neisseriales","Neisseriaceae","Deefgea",NA,0.62439375359678
"1","Point","DQ676414.1.1369",1.77125898773191,0.773544746121267,0.537089796203219,0.149796067231021,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Rhodobacter",NA,0.339993777015143
"1","Point","EF125460.1.1450",0.754428420117809,-0.209901915668867,0.983858343770312,0.831057355401764,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Phyllobacteriaceae",NA,NA,0.915882786469277
"1","Point","JF808838.1.1509",1.12977759835194,-1.95847569572477,0.81183426136606,0.0158475241269115,"Bacteria","Verrucomicrobia","Verrucomicrobiae","Verrucomicrobiales","Verrucomicrobiaceae","Prosthecobacter","debontii",0.0654331571093731
"1","Point","CU925937.1.1328",2.28933568155287,0.00382582210003676,0.751471115498909,0.995937899492985,"Bacteria","Planctomycetes","Phycisphaerae","Phycisphaerales",NA,NA,NA,0.997868038905068
"1","Point","FR798929.1.1462",0.923361935341379,-0.310031792087548,1.18104402690074,0.792930936739187,"Bacteria","Cyanobacteria","Oscillatoriophycideae","Chroococcales",NA,NA,NA,0.895943391704265
"1","Point","HM921130.1.1322",18.8152082127965,-0.805558658793755,0.465947292142727,0.083833761390887,"Bacteria","Bacteroidetes","Sphingobacteriia","Sphingobacteriales",NA,NA,NA,0.22890093835991
"1","Point","HM779377.1.1459",1.01085301307031,-1.79749857296804,1.34222892707533,NA,"Bacteria","Proteobacteria","Gammaproteobacteria","Aeromonadales","Aeromonadaceae",NA,NA,NA
"1","Point","HQ111170.1.1485",2.23962496152353,0.999208135072769,0.608063746775886,0.100328707526639,"Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Cryomorphaceae","Fluviicola",NA,0.260579766397955
"1","Point","KC189629.1.1488",0.631573901315391,-0.0379487661270528,0.975102371235562,0.968955984607018,"Bacteria","Planctomycetes","Planctomycetia","Pirellulales","Pirellulaceae",NA,NA,0.987285332553152
"1","Point","FJ623297.1.1464",1.33527907238526,-1.69257699824546,0.749897937217441,0.0240032961201652,"Bacteria","Chloroflexi","Anaerolineae","Caldilineales","Caldilineaceae",NA,NA,0.0913374612612351
"1","Point","FQ659698.1.1282",0.525063399080641,1.07083497225046,1.00636063193425,0.287298423752828,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Rhodobacter",NA,0.510800648382748
"1","Point","HQ222291.1.1566",1.86087199308095,-2.1519347378718,0.809134392566258,0.00782447236169868,"Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae",NA,NA,0.0385931311076501
"1","Point","JN820190.1.1485",2.87124586627086,-0.885023805390667,0.835923655755621,0.289719298762482,"Bacteria","Bacteroidetes","Cytophagia","Cytophagales","Cytophagaceae",NA,NA,0.512796667712534
"1","Point","KC551769.1.1477",4.00117107462569,-3.81652485179387,0.608267118129832,3.50934524679276e-10,"Bacteria","Bacteroidetes","[Saprospirae]","[Saprospirales]","Saprospiraceae",NA,NA,9.55994049988374e-09
"1","Point","JF417793.1.1447",0.803645300277168,1.26741780759872,0.813885948070364,0.119412915856935,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales",NA,NA,NA,0.292911670136124
"1","Point","FM874050.1.1444",1.64647223744833,-0.159776101534099,0.681595058251783,0.814662819318901,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales",NA,NA,NA,0.906001095099127
"1","Point","FJ947124.1.1490",2.36589373036196,-0.944034338659157,0.660173645593648,0.152723094567139,"Bacteria","Bacteroidetes","Sphingobacteriia","Sphingobacteriales",NA,NA,NA,0.344553768799734
"1","Point","JX040356.1.1485",0.756331849576883,-1.7553817611616,0.929661084232942,0.0589997262702589,"Bacteria","Bacteroidetes","[Saprospirae]","[Saprospirales]","Saprospiraceae",NA,NA,0.177673889784642
"1","Point","AY701453.1.1394",0.594923283641459,0.957727288648254,0.918653735586165,0.297164405127263,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Rhodobacter",NA,0.519761174083095
"1","Point","KC551768.1.1471",39.9905800274257,0.281711614790481,0.312755473756924,NA,"Bacteria","Bacteroidetes","[Saprospirae]","[Saprospirales]","Saprospiraceae",NA,NA,NA
"1","Point","HQ178755.1.1445",0.525023542715022,0.617593227746837,1.12228335285658,0.582113197317369,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales",NA,NA,NA,0.761583371593798
"1","Point","FM201000.1.1341",3.39682721035856,-0.724086420353948,0.803031227175404,0.367220777118106,"Bacteria","Chlorobi","OPB56",NA,NA,NA,NA,0.59142641241865
"1","Point","EF632767.1.1444",0.822259046178542,0.290489742794332,0.918665229041866,0.75184426576552,"Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Flavobacterium",NA,0.873680269607395
"1","Point","AB355066.1.1439",1.78758512582478,-0.10050692163114,0.538927491522777,0.852057124603999,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Rhodobacter",NA,0.924415747083123
"1","Point","JX406231.1.1466",114.423619266367,-0.191624867904591,0.239212464968364,0.423093691200054,"Bacteria","Planctomycetes","Planctomycetia","Pirellulales","Pirellulaceae",NA,NA,0.642159492887691
"1","Point","EU835434.1.1370",0.556931785181913,0.840523492389443,1.33619038947582,0.52931978776881,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Alcaligenaceae",NA,NA,0.722839468171754
"1","Point","FR798960.1.1486",2.34232193487643,-1.06147880882127,0.5680112826105,0.0616557112709644,"Bacteria","Proteobacteria","Gammaproteobacteria","Methylococcales","Methylococcaceae","Methylomonas",NA,0.183688291278675
"1","Point","KJ862840.1.1469",1.28388082229444,-1.5552439429106,1.33826204477497,NA,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Rhodospirillaceae",NA,NA,NA
"1","Point","GQ397007.1.1469",0.591244553876488,-2.68795172080795,1.04879276851574,0.0103801731670125,"Bacteria","Chloroflexi","Thermomicrobia","JG30-KF-CM45",NA,NA,NA,0.0477226196039178
"1","Point","GQ360021.1.1486",0.544818578590319,1.04480827202249,1.27890660889525,0.413954536601734,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidaceae",NA,NA,0.634963185197375
"1","Point","AB245363.1.1494",0.991484891585026,0.569354885907506,0.761608301521492,0.454720066422168,"Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae",NA,NA,0.667091648047377
"1","Point","FR853477.1.1510",5.72303669921448,-1.4973765169903,0.746037171645177,0.0447382585593899,"Bacteria","Proteobacteria","Gammaproteobacteria","Aeromonadales","Aeromonadaceae",NA,NA,0.145645154925486
"1","Point","HM459717.1.1449",55.2288276418148,0.313128504936168,0.281527063051816,0.266030630942562,"Bacteria","Bacteroidetes","[Saprospirae]","[Saprospirales]","Chitinophagaceae",NA,NA,0.488564583753485
"1","Point","FQ658553.1.1351",0.570507872056479,-1.47308668009984,1.11811777697315,0.187681114848265,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales",NA,NA,NA,0.389495833791934
"1","Point","JN609307.1.1471",7.82197012739006,-0.30292575346882,0.394051297748838,0.442043516896779,"Bacteria","Bacteroidetes","[Saprospirae]","[Saprospirales]",NA,NA,NA,0.657694444009779
"1","Point","FJ849264.1.1456",27.9408756287361,-0.642372469397768,0.410003330465351,0.117173280435515,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Oxalobacteraceae",NA,NA,0.288970525111521
"1","Point","JQ180414.1.1279",1.31820361841656,-1.27445134772822,0.781797907255594,0.103068855372942,"Bacteria","Chloroflexi","Anaerolineae","SHA-20",NA,NA,NA,0.265662373917255
"1","Point","JX271984.1.1415",16.1301380574186,-0.869628524525601,0.336711528339577,0.00980274360198217,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Rhodobacter",NA,0.0458582887848338
"1","Point","KC331236.1.1434",0.654720635120894,-2.65538854450863,1.06058515613108,0.0122901708152183,"Bacteria","TM7",NA,NA,NA,NA,NA,0.0543934730757562
"1","Point","KF836141.1.1264",1.62068963475712,-0.816324755161112,0.721732269756415,0.258028524130632,NA,NA,NA,NA,NA,NA,NA,0.478503601087323
"1","Point","FQ659584.1.1353",416.61574180803,0.10836507594527,0.199730096346268,0.587434458671931,"Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Cryomorphaceae",NA,NA,0.763437181808657
"1","Point","JQ408075.1.1356",0.676682706000527,-1.0505374945873,1.32815362274752,0.428958060576207,"Bacteria","Bacteroidetes","[Saprospirae]","[Saprospirales]","Chitinophagaceae",NA,NA,0.648361354314803
"1","Point","HM243841.1.1495",1.55385491753689,0.400615047745479,0.731173585031583,0.583755835075376,"Bacteria","Proteobacteria","Gammaproteobacteria",NA,NA,NA,NA,0.762469732228516
"1","Point","FQ659743.1.1359",0.875673975148265,-0.0973237583933955,0.877606120061811,0.911698139792849,"Bacteria","Proteobacteria","Gammaproteobacteria","HTCC2188","HTCC2089",NA,NA,0.954915710572649
"1","Point","GQ502503.1.1394",1.48726100669288,-1.26301845983765,0.783978045457623,0.107171429878376,"Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","[Weeksellaceae]","Cloacibacterium",NA,0.272112128845364
"1","Point","KC432489.1.1376",157.369953474705,0.37007990701235,0.340001207931597,0.276389240851897,"Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales",NA,NA,NA,0.499080000623996
"1","Point","FQ658812.1.1354",0.644954841996792,0.456638150624511,1.30019563730935,0.725432861985016,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales",NA,NA,NA,0.857494205937401
"1","Point","JF703530.1.1420",7.38330145539252,0.710128023912691,0.414455172010092,0.0866387402349019,"Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Flavobacterium",NA,0.233927623439147
"1","Point","AHLZ01000001.496144.497652",1.28156029372671,-0.380031028579876,0.940819660732897,0.686259705944887,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Comamonadaceae",NA,NA,0.83355344792554
"1","Point","KF963664.1.1305",2.79359421046883,0.293986220446821,0.480331112023319,0.540505278508921,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Rhodobacter",NA,0.728667525634894
"1","Point","KF411661.1.1284",0.582759914285358,-0.64948044981414,0.9590029457811,0.498250190032714,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Rhodobacter",NA,0.701219091673119
"1","Point","AB630663.1.1477",0.616728100848302,0.136318054933525,1.06150080631878,0.89781651399803,"Bacteria","WS3","PRR-12","GN03","KSB4",NA,NA,0.948889130059233
"1","Point","AB636982.1.1492",58.5245621799713,-1.3291167215719,0.338367754296258,8.56466006575702e-05,"Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Alteromonadaceae","Cellvibrio",NA,0.000863755078972091
"1","Point","AY133066.1.1448",97.752477291149,-2.38266286891431,0.45729345042565,1.88475964687509e-07,"Bacteria","Proteobacteria","Betaproteobacteria","Rhodocyclales","Rhodocyclaceae","Dechloromonas",NA,3.29659067387009e-06
"1","Point","CU466906.1.1358",2.41305720585244,-1.0217909439246,0.667442064901848,0.125792669801586,"Bacteria","Proteobacteria","Betaproteobacteria","Rhodocyclales","Rhodocyclaceae","Dechloromonas",NA,0.303284463305961
"1","Point","AY188315.1.1495",0.769130726991207,0.496424211542874,0.785726735344877,0.527515860123682,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Comamonadaceae",NA,NA,0.721823904115773
"1","Point","EU177730.1.1305",7.76377143812907,-0.618372876697673,0.511735110419954,0.226899323046634,"Bacteria","Bacteroidetes","[Saprospirae]","[Saprospirales]","Saprospiraceae",NA,NA,0.441503608883845
"1","Point","BX294700.1.1280",0.970254655456143,1.01733310486152,0.722510785836838,0.159115530274918,"Bacteria","Planctomycetes","Planctomycetia","Pirellulales","Pirellulaceae",NA,NA,0.352716321085321
"1","Point","KC758907.1.1390",0.64910689116009,0.561825335527504,1.07558773349565,0.601431786167056,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales",NA,NA,NA,0.773409296373263
"1","Point","JF429379.1.1492",9.40065706394775,-0.894722945556257,0.363890586643451,0.0139414234279756,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Comamonadaceae",NA,NA,0.0598822775644306
"1","Point","JF178154.1.1344",1.0677827974851,0.518921253866516,0.895337946253492,0.562196913867722,"Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Flavobacterium",NA,0.746864734230101
"1","Point","AB862892.1.1496",0.544436256968234,-0.212122952756838,1.17113239901454,0.856268391651134,"Bacteria","Bacteroidetes","Sphingobacteriia","Sphingobacteriales",NA,NA,NA,0.926455181486843
"1","Point","EF018534.1.1386",6.53139628168526,0.0106324763536136,0.345461163206553,0.975446879502714,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Comamonadaceae",NA,NA,0.990244088794976
"1","Point","FJ849086.1.1446",2.71852018016179,1.6290314300405,0.725318025256574,0.0247069094441968,"Bacteria","Bacteroidetes","Sphingobacteriia","Sphingobacteriales",NA,NA,NA,0.0937636115015956
"1","Point","JX875913.1.1484",5.8261796840214,0.429873055811962,0.542908073830023,0.428478974884829,"Bacteria","Gemmatimonadetes","Gemmatimonadetes",NA,NA,NA,NA,0.648050523597348
"1","Point","JN869015.1.1456",0.57238696400759,0.391474748873229,0.923886391222789,0.671765600827392,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Rhodobacter",NA,0.823633975147915
"1","Point","JN391956.1.1430",0.918737753331855,1.68105222226298,0.849670496655865,0.0478750949149057,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae",NA,NA,0.152710598853737
"1","Point","HQ111524.1.1432",0.540247787079976,0.0340044479578221,1.28365052743342,0.978866170704361,"Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","[Chromatiaceae]","Rheinheimera",NA,0.991248566824478
"1","Point","JN391992.1.1501",0.789918597591638,-1.24620836146144,0.904723399949224,0.168374148868064,"Bacteria","Proteobacteria","Betaproteobacteria","Rhodocyclales","Rhodocyclaceae","Dechloromonas",NA,0.365946452116826
"1","Point","HQ118856.1.1275",1.54346374838991,0.457493284856818,0.61981335662653,0.460444815286175,"Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae",NA,NA,0.671541053678913
"1","Point","AJ867752.1.1484",8.72316782971925,-0.757550869764164,0.688066802029699,0.270903412212141,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Comamonadaceae",NA,NA,0.493735806588378
"1","Point","GQ347704.1.1365",3.16664598820974,3.52491977059834,0.596393183661877,3.41286675694994e-09,"Bacteria","Bacteroidetes","[Saprospirae]","[Saprospirales]",NA,NA,NA,8.04825294922523e-08
"1","Point","JF830154.1.1540",41.6325816839717,-0.391694823937346,0.383227272699351,0.306735760803415,"Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Sinobacteraceae",NA,NA,0.531406252269074
"1","Point","KF101854.1.1303",2.93812417856984,3.39265655048587,0.70225133969597,1.35770968930166e-06,"Bacteria","Cyanobacteria","Chloroplast","Stramenopiles",NA,NA,NA,2.0375619491585e-05
"1","Point","AF538753.1.1486",2.76895416437152,-1.69757437773599,0.830798909094664,0.0410223963243509,"Bacteria","Proteobacteria","Betaproteobacteria","Neisseriales","Neisseriaceae",NA,NA,0.13635775496313
"1","Point","HM278693.1.1333",2.15614609358476,-1.01993280815935,0.690395959717023,0.139591024578202,"Bacteria","Cyanobacteria","ML635J-21",NA,NA,NA,NA,0.3240261785018
"1","Point","CU927713.1.1317",1.68882865682586,1.24137960782199,0.955156202372366,0.193717059658906,"Bacteria","Chloroflexi",NA,NA,NA,NA,NA,0.3959546626922
"1","Point","HM921136.1.1325",5.22411599121863,-0.565376784666811,0.471277143586716,0.230267748058562,"Bacteria","Bacteroidetes","Sphingobacteriia","Sphingobacteriales",NA,NA,NA,0.445497602366361
"1","Point","FJ660564.1.1477",0.924011277980555,0.588630239638112,0.93610435870373,0.529474531115053,"Bacteria","Spirochaetes","[Leptospirae]","[Leptospirales]","Leptospiraceae","Leptospira",NA,0.722842533837947
"1","Point","FQ659640.1.1352",14.0280188980804,-1.77489857664128,0.349700441371147,3.86513313185521e-07,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales",NA,NA,NA,6.42832668245392e-06
"1","Point","GQ397093.1.1454",0.712043976205645,-0.451365317277036,0.928068091068052,0.626719491862765,"Bacteria","Cyanobacteria","Synechococcophycideae","Pseudanabaenales",NA,NA,NA,0.792807683861624
"1","Point","AB630909.1.1479",0.944048154548897,-0.571853733960071,0.842749612688597,0.497418532198109,"Bacteria","Verrucomicrobia","[Spartobacteria]","[Chthoniobacterales]","[Chthoniobacteraceae]",NA,NA,0.700256561514415
"1","Point","CU917562.1.1338",10.0575895382353,-0.973931291057219,0.375282012966757,0.00945363228747782,"Bacteria","Planctomycetes","Planctomycetia","Planctomycetales","Planctomycetaceae","Planctomyces",NA,0.0447207754916615
